date,price_sterling,period
05/07/2018,53,14
05/07/2018,50.22,15
05/07/2018,50,16
05/07/2018,67,17
05/07/2018,72.8,18
05/07/2018,75.05,19
05/07/2018,68.96,20
05/07/2018,56,21
05/07/2018,58,22
05/07/2018,56.19,23
06/07/2018,58.08,0
06/07/2018,48.49,1
06/07/2018,46.98,2
06/07/2018,46.6,3
06/07/2018,46.05,4
06/07/2018,45.01,5
06/07/2018,46.6,6
06/07/2018,54,7
06/07/2018,51.47,8
06/07/2018,62.1,9
06/07/2018,65.2,10
06/07/2018,56,11
06/07/2018,54.69,12
06/07/2018,50,13
06/07/2018,52.54,14
06/07/2018,50,15
06/07/2018,47.91,16
06/07/2018,60,17
06/07/2018,66.1,18
06/07/2018,71.91,19
06/07/2018,66.09,20
06/07/2018,59.4,21
06/07/2018,60,22
06/07/2018,51.81,23
07/07/2018,66,0
07/07/2018,49.95,1
07/07/2018,48.08,2
07/07/2018,47.1,3
07/07/2018,47.99,4
07/07/2018,46.93,5
07/07/2018,46.94,6
07/07/2018,48.11,7
07/07/2018,50.41,8
07/07/2018,60,9
07/07/2018,68,10
07/07/2018,58,11
07/07/2018,48.92,12
07/07/2018,48,13
07/07/2018,48.76,14
07/07/2018,46.62,15
07/07/2018,47.02,16
07/07/2018,48.6,17
07/07/2018,65,18
07/07/2018,77.93,19
07/07/2018,74.46,20
07/07/2018,68.1,21
07/07/2018,67.98,22
07/07/2018,62,23
08/07/2018,67.01,0
08/07/2018,50.42,1
08/07/2018,50,2
08/07/2018,46.7,3
08/07/2018,48,4
08/07/2018,47.92,5
08/07/2018,45,6
08/07/2018,47,7
08/07/2018,46,8
08/07/2018,48,9
08/07/2018,50,10
08/07/2018,55,11
08/07/2018,57,12
08/07/2018,59.7,13
08/07/2018,55,14
08/07/2018,49,15
08/07/2018,45.11,16
08/07/2018,55.4,17
08/07/2018,54,18
08/07/2018,71.96,19
08/07/2018,73.29,20
08/07/2018,75,21
08/07/2018,74.8,22
08/07/2018,64,23
09/07/2018,64.84,0
09/07/2018,53.6,1
09/07/2018,51.94,2
09/07/2018,48.9,3
09/07/2018,48.56,4
09/07/2018,48.36,5
09/07/2018,48.69,6
09/07/2018,56,7
09/07/2018,49.91,8
09/07/2018,66.8,9
09/07/2018,72,10
09/07/2018,62,11
09/07/2018,64.8,12
09/07/2018,66,13
09/07/2018,56.8,14
09/07/2018,52.8,15
09/07/2018,53.7,16
09/07/2018,62,17
09/07/2018,73.4,18
09/07/2018,75.1,19
09/07/2018,66,20
09/07/2018,52.44,21
09/07/2018,56.7,22
09/07/2018,50,23
10/07/2018,55.3,0
10/07/2018,48.8,1
10/07/2018,48.12,2
10/07/2018,46.47,3
10/07/2018,45.03,4
10/07/2018,42.15,5
10/07/2018,46.03,6
10/07/2018,51.44,7
10/07/2018,53.06,8
10/07/2018,57.99,9
10/07/2018,69.26,10
10/07/2018,56.92,11
10/07/2018,56.04,12
10/07/2018,59.97,13
10/07/2018,51.98,14
10/07/2018,50.16,15
10/07/2018,49.45,16
10/07/2018,62.7,17
10/07/2018,73.46,18
10/07/2018,71.93,19
10/07/2018,68.91,20
10/07/2018,55.04,21
10/07/2018,60,22
10/07/2018,49.05,23
11/07/2018,58,0
11/07/2018,47.03,1
11/07/2018,44.93,2
11/07/2018,44.95,3
11/07/2018,46.83,4
11/07/2018,47.52,5
11/07/2018,47.53,6
11/07/2018,63.2,7
11/07/2018,52.46,8
11/07/2018,58.8,9
11/07/2018,68.9,10
11/07/2018,56,11
11/07/2018,56,12
11/07/2018,57,13
11/07/2018,52,14
11/07/2018,50,15
11/07/2018,51,16
11/07/2018,70.2,17
11/07/2018,79.96,18
11/07/2018,77.93,19
11/07/2018,72,20
11/07/2018,65,21
11/07/2018,61.4,22
11/07/2018,47.3,23
12/07/2018,56.3,0
12/07/2018,46.94,1
12/07/2018,46.5,2
12/07/2018,48,3
12/07/2018,46.5,4
12/07/2018,46.55,5
12/07/2018,46.5,6
12/07/2018,52.78,7
12/07/2018,63,8
12/07/2018,73.99,9
12/07/2018,70,10
12/07/2018,60,11
12/07/2018,53.5,12
12/07/2018,58.8,13
12/07/2018,51,14
12/07/2018,50.76,15
12/07/2018,50.4,16
12/07/2018,70.99,17
12/07/2018,79.91,18
12/07/2018,75.06,19
12/07/2018,68.8,20
12/07/2018,59.8,21
12/07/2018,62,22
12/07/2018,49.03,23
13/07/2018,64,0
13/07/2018,47.93,1
13/07/2018,47.4,2
13/07/2018,47,3
13/07/2018,46.94,4
13/07/2018,47,5
13/07/2018,47.17,6
13/07/2018,52.55,7
13/07/2018,52.82,8
13/07/2018,73.97,9
13/07/2018,76.4,10
13/07/2018,67,11
13/07/2018,62.8,12
13/07/2018,62.02,13
13/07/2018,50,14
13/07/2018,48.07,15
13/07/2018,48.24,16
13/07/2018,55.64,17
13/07/2018,72.7,18
13/07/2018,72.73,19
13/07/2018,67.73,20
13/07/2018,52,21
13/07/2018,57.09,22
13/07/2018,54.4,23
14/07/2018,66.09,0
14/07/2018,48.91,1
14/07/2018,49.3,2
14/07/2018,47.97,3
14/07/2018,47.8,4
14/07/2018,46.93,5
14/07/2018,43,6
14/07/2018,44,7
14/07/2018,50.03,8
14/07/2018,68,9
14/07/2018,74.38,10
14/07/2018,62.94,11
14/07/2018,50,12
14/07/2018,46.58,13
14/07/2018,46.3,14
14/07/2018,44.5,15
14/07/2018,46.03,16
14/07/2018,46.3,17
14/07/2018,62,18
14/07/2018,70.07,19
14/07/2018,73.91,20
14/07/2018,71.5,21
14/07/2018,70.31,22
14/07/2018,61,23
15/07/2018,60,0
15/07/2018,53.55,1
15/07/2018,48,2
15/07/2018,46.95,3
15/07/2018,46.98,4
15/07/2018,46.95,5
15/07/2018,46,6
15/07/2018,47.96,7
15/07/2018,47.91,8
15/07/2018,52.13,9
15/07/2018,53,10
15/07/2018,56,11
15/07/2018,54,12
15/07/2018,60,13
15/07/2018,50,14
15/07/2018,46.58,15
15/07/2018,50,16
15/07/2018,52.8,17
15/07/2018,56.8,18
15/07/2018,75,19
15/07/2018,75,20
15/07/2018,76.91,21
15/07/2018,76.92,22
15/07/2018,59,23
16/07/2018,55.6,0
16/07/2018,49.5,1
16/07/2018,47.93,2
16/07/2018,47,3
16/07/2018,47,4
16/07/2018,47.5,5
16/07/2018,48.92,6
16/07/2018,53,7
16/07/2018,54.19,8
16/07/2018,72,9
16/07/2018,74.96,10
16/07/2018,64,11
16/07/2018,65,12
16/07/2018,65,13
16/07/2018,54,14
16/07/2018,50.55,15
16/07/2018,58,16
16/07/2018,72,17
16/07/2018,78.99,18
16/07/2018,78,19
16/07/2018,77.9,20
16/07/2018,72,21
16/07/2018,67,22
16/07/2018,50,23
17/07/2018,68,0
17/07/2018,49.96,1
17/07/2018,48.51,2
17/07/2018,47.96,3
17/07/2018,47.48,4
17/07/2018,47.42,5
17/07/2018,47.75,6
17/07/2018,52.95,7
17/07/2018,54.05,8
17/07/2018,70.98,9
17/07/2018,75,10
17/07/2018,60,11
17/07/2018,62.1,12
17/07/2018,60,13
17/07/2018,52.11,14
17/07/2018,50.9,15
17/07/2018,51.6,16
17/07/2018,64,17
17/07/2018,76.1,18
17/07/2018,74,19
17/07/2018,77.9,20
17/07/2018,69.9,21
17/07/2018,59.3,22
17/07/2018,52.01,23
18/07/2018,64,0
18/07/2018,47.93,1
18/07/2018,47.08,2
18/07/2018,46.43,3
18/07/2018,45.9,4
18/07/2018,46.4,5
18/07/2018,46.57,6
18/07/2018,53.07,7
18/07/2018,54,8
18/07/2018,65,9
18/07/2018,66,10
18/07/2018,60,11
18/07/2018,61.2,12
18/07/2018,62,13
18/07/2018,56.21,14
18/07/2018,53.93,15
18/07/2018,58.5,16
18/07/2018,71.93,17
18/07/2018,79.95,18
18/07/2018,79.93,19
18/07/2018,74.6,20
18/07/2018,66,21
18/07/2018,64,22
18/07/2018,55,23
19/07/2018,61.2,0
19/07/2018,48.58,1
19/07/2018,47,2
19/07/2018,46.8,3
19/07/2018,46.79,4
19/07/2018,46.8,5
19/07/2018,47.07,6
19/07/2018,51.76,7
19/07/2018,56,8
19/07/2018,73,9
19/07/2018,75.7,10
19/07/2018,64.2,11
19/07/2018,62,12
19/07/2018,61.9,13
19/07/2018,56,14
19/07/2018,50.47,15
19/07/2018,52.5,16
19/07/2018,68,17
19/07/2018,75,18
19/07/2018,77.5,19
19/07/2018,70.96,20
19/07/2018,61,21
19/07/2018,59,22
19/07/2018,51.05,23
20/07/2018,60.92,0
20/07/2018,49.91,1
20/07/2018,48.4,2
20/07/2018,47.8,3
20/07/2018,47.52,4
20/07/2018,48,5
20/07/2018,48.27,6
20/07/2018,53,7
20/07/2018,53.3,8
20/07/2018,66,9
20/07/2018,74,10
20/07/2018,61.3,11
20/07/2018,58,12
20/07/2018,58.5,13
20/07/2018,55,14
20/07/2018,50.8,15
20/07/2018,56,16
20/07/2018,65,17
20/07/2018,79.94,18
20/07/2018,79,19
20/07/2018,68.86,20
20/07/2018,59.5,21
20/07/2018,63.8,22
20/07/2018,52.07,23
21/07/2018,63.04,0
21/07/2018,50.93,1
21/07/2018,50.2,2
21/07/2018,48.1,3
21/07/2018,47.9,4
21/07/2018,47.48,5
21/07/2018,47.09,6
21/07/2018,46.23,7
21/07/2018,50.07,8
21/07/2018,64,9
21/07/2018,70,10
21/07/2018,65.01,11
21/07/2018,65,12
21/07/2018,59.12,13
21/07/2018,48.04,14
21/07/2018,48,15
21/07/2018,47.54,16
21/07/2018,49.1,17
21/07/2018,65.06,18
21/07/2018,73.62,19
21/07/2018,74.91,20
21/07/2018,71.4,21
21/07/2018,71.97,22
21/07/2018,62,23
22/07/2018,63.6,0
22/07/2018,52.38,1
22/07/2018,54,2
22/07/2018,48,3
22/07/2018,46.87,4
22/07/2018,46.9,5
22/07/2018,45.66,6
22/07/2018,46.48,7
22/07/2018,46.19,8
22/07/2018,46.33,9
22/07/2018,54,10
22/07/2018,53.53,11
22/07/2018,53,12
22/07/2018,63.49,13
22/07/2018,53,14
22/07/2018,46,15
22/07/2018,47.56,16
22/07/2018,52,17
22/07/2018,60,18
22/07/2018,69.9,19
22/07/2018,74.93,20
22/07/2018,78.7,21
22/07/2018,76.37,22
22/07/2018,72.99,23
23/07/2018,58,0
23/07/2018,48.57,1
23/07/2018,46.23,2
23/07/2018,47.5,3
23/07/2018,46.94,4
23/07/2018,46.82,5
23/07/2018,48.39,6
23/07/2018,54.14,7
23/07/2018,55.04,8
23/07/2018,58.8,9
23/07/2018,70.1,10
23/07/2018,64,11
23/07/2018,60,12
23/07/2018,61.6,13
23/07/2018,52.96,14
23/07/2018,50.69,15
23/07/2018,51.26,16
23/07/2018,69.09,17
23/07/2018,77.8,18
23/07/2018,74,19
23/07/2018,68.8,20
23/07/2018,60.45,21
23/07/2018,59,22
23/07/2018,52.81,23
24/07/2018,56.9,0
24/07/2018,48.53,1
24/07/2018,48,2
24/07/2018,47.49,3
24/07/2018,47.4,4
24/07/2018,47.57,5
24/07/2018,49.24,6
24/07/2018,55.7,7
24/07/2018,57.79,8
24/07/2018,70,9
24/07/2018,71.98,10
24/07/2018,61,11
24/07/2018,59.18,12
24/07/2018,60,13
24/07/2018,59,14
24/07/2018,52.99,15
24/07/2018,53.46,16
24/07/2018,68.2,17
24/07/2018,75.73,18
24/07/2018,75.73,19
24/07/2018,71.3,20
24/07/2018,59,21
24/07/2018,59.4,22
24/07/2018,52.9,23
25/07/2018,62.99,0
25/07/2018,50,1
25/07/2018,48.04,2
25/07/2018,47.42,3
25/07/2018,46.9,4
25/07/2018,47.02,5
25/07/2018,50.82,6
25/07/2018,57.43,7
25/07/2018,59.29,8
25/07/2018,62,9
25/07/2018,66.11,10
25/07/2018,59.62,11
25/07/2018,55.58,12
25/07/2018,57.4,13
25/07/2018,55.12,14
25/07/2018,54.2,15
25/07/2018,62.28,16
25/07/2018,70,17
25/07/2018,75,18
25/07/2018,76.97,19
25/07/2018,70,20
25/07/2018,60,21
25/07/2018,60,22
25/07/2018,51.66,23
26/07/2018,58,0
26/07/2018,50.9,1
26/07/2018,47.52,2
26/07/2018,46.9,3
26/07/2018,43.57,4
26/07/2018,43.54,5
26/07/2018,47.6,6
26/07/2018,52.8,7
26/07/2018,58.34,8
26/07/2018,60,9
26/07/2018,65.1,10
26/07/2018,66.33,11
26/07/2018,66.22,12
26/07/2018,62.46,13
26/07/2018,62,14
26/07/2018,58.56,15
26/07/2018,64.61,16
26/07/2018,70,17
26/07/2018,68.31,18
26/07/2018,71.49,19
26/07/2018,69.2,20
26/07/2018,65.7,21
26/07/2018,73,22
26/07/2018,62.02,23
27/07/2018,55.03,0
27/07/2018,49.92,1
27/07/2018,46.99,2
27/07/2018,46.4,3
27/07/2018,46.29,4
27/07/2018,46.4,5
27/07/2018,48.07,6
27/07/2018,55.37,7
27/07/2018,56.77,8
27/07/2018,65.4,9
27/07/2018,72.3,10
27/07/2018,70,11
27/07/2018,65,12
27/07/2018,60,13
27/07/2018,59.04,14
27/07/2018,55.06,15
27/07/2018,58,16
27/07/2018,68.56,17
27/07/2018,70,18
27/07/2018,72.9,19
27/07/2018,66,20
27/07/2018,59,21
27/07/2018,68,22
27/07/2018,55.09,23
28/07/2018,73,0
28/07/2018,59,1
28/07/2018,89.99,2
28/07/2018,59,3
28/07/2018,47.43,4
28/07/2018,45.98,5
28/07/2018,44.91,6
28/07/2018,44.17,7
28/07/2018,46.2,8
28/07/2018,59.64,9
28/07/2018,65.54,10
28/07/2018,54,11
28/07/2018,49.59,12
28/07/2018,42,13
28/07/2018,38.3,14
28/07/2018,38,15
28/07/2018,38.54,16
28/07/2018,41,17
28/07/2018,45.45,18
28/07/2018,48.4,19
28/07/2018,54,20
28/07/2018,60,21
28/07/2018,70,22
28/07/2018,56.7,23
29/07/2018,43.26,0
29/07/2018,38.76,1
29/07/2018,37.72,2
29/07/2018,36.5,3
29/07/2018,36.75,4
29/07/2018,36.75,5
29/07/2018,36.4,6
29/07/2018,35.02,7
29/07/2018,35.07,8
29/07/2018,35.1,9
29/07/2018,37.94,10
29/07/2018,50.4,11
29/07/2018,53.9,12
29/07/2018,56,13
29/07/2018,51.8,14
29/07/2018,48.3,15
29/07/2018,50.36,16
29/07/2018,64,17
29/07/2018,65,18
29/07/2018,70.01,19
29/07/2018,70,20
29/07/2018,73.4,21
29/07/2018,78,22
29/07/2018,70,23
30/07/2018,65.01,0
30/07/2018,57.61,1
30/07/2018,49,2
30/07/2018,45,3
30/07/2018,43.95,4
30/07/2018,47.5,5
30/07/2018,47.97,6
30/07/2018,53.65,7
30/07/2018,55.27,8
30/07/2018,56,9
30/07/2018,63.06,10
30/07/2018,59,11
30/07/2018,53.07,12
30/07/2018,53,13
30/07/2018,50,14
30/07/2018,50,15
30/07/2018,51.05,16
30/07/2018,62.07,17
30/07/2018,78,18
30/07/2018,79.98,19
30/07/2018,74.37,20
30/07/2018,65,21
30/07/2018,65,22
30/07/2018,52,23
31/07/2018,54.99,0
31/07/2018,47.6,1
31/07/2018,47.1,2
31/07/2018,47,3
31/07/2018,46,4
31/07/2018,46.94,5
31/07/2018,47.64,6
31/07/2018,56.94,7
31/07/2018,62,8
31/07/2018,77.97,9
31/07/2018,73.98,10
31/07/2018,58.47,11
31/07/2018,52,12
31/07/2018,49.99,13
31/07/2018,48.52,14
31/07/2018,48.74,15
31/07/2018,49.24,16
31/07/2018,56,17
31/07/2018,61.1,18
31/07/2018,72.93,19
31/07/2018,70,20
31/07/2018,67,21
31/07/2018,66,22
31/07/2018,50.29,23
01/08/2018,54.09,0
01/08/2018,50.2,1
01/08/2018,49.19,2
01/08/2018,50.41,3
01/08/2018,49.04,4
01/08/2018,50,5
01/08/2018,49.03,6
01/08/2018,56.5,7
01/08/2018,55.22,8
01/08/2018,64,9
01/08/2018,66,10
01/08/2018,58,11
01/08/2018,53.5,12
01/08/2018,54,13
01/08/2018,54.98,14
01/08/2018,55.06,15
01/08/2018,53.51,16
01/08/2018,65,17
01/08/2018,74.95,18
01/08/2018,75.2,19
01/08/2018,74.98,20
01/08/2018,69,21
01/08/2018,62,22
01/08/2018,49.4,23
02/08/2018,56,0
02/08/2018,48.99,1
02/08/2018,46.99,2
02/08/2018,44.78,3
02/08/2018,46.91,4
02/08/2018,46.95,5
02/08/2018,48.69,6
02/08/2018,56.69,7
02/08/2018,58,8
02/08/2018,60,9
02/08/2018,60.29,10
02/08/2018,59.64,11
02/08/2018,58.87,12
02/08/2018,57.68,13
02/08/2018,58,14
02/08/2018,56.84,15
02/08/2018,57.88,16
02/08/2018,62.97,17
02/08/2018,74.71,18
02/08/2018,75,19
02/08/2018,74.93,20
02/08/2018,65.7,21
02/08/2018,61.56,22
02/08/2018,56.85,23
03/08/2018,55.3,0
03/08/2018,49.06,1
03/08/2018,47,2
03/08/2018,46.42,3
03/08/2018,46,4
03/08/2018,46.49,5
03/08/2018,53.36,6
03/08/2018,61.59,7
03/08/2018,62.91,8
03/08/2018,64.32,9
03/08/2018,67.9,10
03/08/2018,64.08,11
03/08/2018,64.33,12
03/08/2018,64,13
03/08/2018,63.63,14
03/08/2018,58.66,15
03/08/2018,59.92,16
03/08/2018,63.82,17
03/08/2018,65,18
03/08/2018,69.9,19
03/08/2018,64.4,20
03/08/2018,63.63,21
03/08/2018,61.31,22
03/08/2018,53.66,23
04/08/2018,63.8,0
04/08/2018,53.1,1
04/08/2018,48.84,2
04/08/2018,47.6,3
04/08/2018,44.99,4
04/08/2018,44.7,5
04/08/2018,45.58,6
04/08/2018,47.46,7
04/08/2018,50,8
04/08/2018,55,9
04/08/2018,69.97,10
04/08/2018,63.8,11
04/08/2018,52.9,12
04/08/2018,48.54,13
04/08/2018,48.3,14
04/08/2018,46.5,15
04/08/2018,48.01,16
04/08/2018,48.3,17
04/08/2018,59.9,18
04/08/2018,69.92,19
04/08/2018,73.3,20
04/08/2018,73.94,21
04/08/2018,75.39,22
04/08/2018,66.94,23
05/08/2018,59.57,0
05/08/2018,52.95,1
05/08/2018,47.98,2
05/08/2018,46.96,3
05/08/2018,45.46,4
05/08/2018,45.49,5
05/08/2018,45.42,6
05/08/2018,45,7
05/08/2018,52.5,8
05/08/2018,46.61,9
05/08/2018,60,10
05/08/2018,65.69,11
05/08/2018,63.3,12
05/08/2018,62,13
05/08/2018,54,14
05/08/2018,46,15
05/08/2018,48,16
05/08/2018,49.3,17
05/08/2018,64,18
05/08/2018,74,19
05/08/2018,78,20
05/08/2018,75,21
05/08/2018,74.5,22
05/08/2018,62,23
06/08/2018,58,0
06/08/2018,47.5,1
06/08/2018,45.52,2
06/08/2018,44.96,3
06/08/2018,44.93,4
06/08/2018,44.98,5
06/08/2018,49.44,6
06/08/2018,59.03,7
06/08/2018,59,8
06/08/2018,62.12,9
06/08/2018,59.94,10
06/08/2018,58.59,11
06/08/2018,56.69,12
06/08/2018,54.28,13
06/08/2018,54.93,14
06/08/2018,57.3,15
06/08/2018,60.9,16
06/08/2018,65.19,17
06/08/2018,67.29,18
06/08/2018,78.1,19
06/08/2018,74.93,20
06/08/2018,68.01,21
06/08/2018,65.09,22
06/08/2018,60,23
07/08/2018,57.22,0
07/08/2018,49.1,1
07/08/2018,47,2
07/08/2018,46,3
07/08/2018,45.52,4
07/08/2018,47.01,5
07/08/2018,52.92,6
07/08/2018,58.82,7
07/08/2018,60,8
07/08/2018,64.28,9
07/08/2018,62.97,10
07/08/2018,62,11
07/08/2018,61.07,12
07/08/2018,60,13
07/08/2018,59,14
07/08/2018,58.34,15
07/08/2018,61.32,16
07/08/2018,64,17
07/08/2018,68.83,18
07/08/2018,70,19
07/08/2018,69,20
07/08/2018,62.04,21
07/08/2018,61.06,22
07/08/2018,52.09,23
08/08/2018,68,0
08/08/2018,50,1
08/08/2018,48.8,2
08/08/2018,48.16,3
08/08/2018,46.97,4
08/08/2018,46.95,5
08/08/2018,48.45,6
08/08/2018,54.1,7
08/08/2018,59.95,8
08/08/2018,67.8,9
08/08/2018,69.97,10
08/08/2018,62.41,11
08/08/2018,54,12
08/08/2018,52,13
08/08/2018,49.83,14
08/08/2018,49.51,15
08/08/2018,50.28,16
08/08/2018,58.02,17
08/08/2018,67.9,18
08/08/2018,70,19
08/08/2018,69.94,20
08/08/2018,69.7,21
08/08/2018,64,22
08/08/2018,59.87,23
09/08/2018,59.45,0
09/08/2018,50.55,1
09/08/2018,50,2
09/08/2018,48,3
09/08/2018,45,4
09/08/2018,46,5
09/08/2018,50.56,6
09/08/2018,57.16,7
09/08/2018,61.13,8
09/08/2018,74.5,9
09/08/2018,72,10
09/08/2018,66,11
09/08/2018,60,12
09/08/2018,56,13
09/08/2018,53.32,14
09/08/2018,51.9,15
09/08/2018,50.5,16
09/08/2018,55,17
09/08/2018,68,18
09/08/2018,72,19
09/08/2018,73,20
09/08/2018,68.7,21
09/08/2018,67.9,22
09/08/2018,50.04,23
10/08/2018,62.06,0
10/08/2018,53.83,1
10/08/2018,49.42,2
10/08/2018,48.91,3
10/08/2018,48.11,4
10/08/2018,47,5
10/08/2018,49.1,6
10/08/2018,54.86,7
10/08/2018,54.95,8
10/08/2018,73.04,9
10/08/2018,73.99,10
10/08/2018,69.95,11
10/08/2018,61.5,12
10/08/2018,59,13
10/08/2018,51.6,14
10/08/2018,49.67,15
10/08/2018,49.68,16
10/08/2018,52,17
10/08/2018,64,18
10/08/2018,68,19
10/08/2018,66,20
10/08/2018,61.27,21
10/08/2018,65,22
10/08/2018,53,23
11/08/2018,64.91,0
11/08/2018,52.94,1
11/08/2018,49.98,2
11/08/2018,49.91,3
11/08/2018,49,4
11/08/2018,49.91,5
11/08/2018,49.9,6
11/08/2018,54,7
11/08/2018,49,8
11/08/2018,60,9
11/08/2018,73.92,10
11/08/2018,71.5,11
11/08/2018,69.93,12
11/08/2018,64,13
11/08/2018,56.55,14
11/08/2018,48.1,15
11/08/2018,50.14,16
11/08/2018,65,17
11/08/2018,72.2,18
11/08/2018,75.94,19
11/08/2018,65,20
11/08/2018,56.09,21
11/08/2018,57,22
11/08/2018,53.63,23
12/08/2018,67.1,0
12/08/2018,53,1
12/08/2018,52.85,2
12/08/2018,47,3
12/08/2018,47,4
12/08/2018,48.75,5
12/08/2018,48.78,6
12/08/2018,53,7
12/08/2018,44,8
12/08/2018,55.05,9
12/08/2018,50.37,10
12/08/2018,58,11
12/08/2018,65.5,12
12/08/2018,67.97,13
12/08/2018,65.3,14
12/08/2018,65.5,15
12/08/2018,55.2,16
12/08/2018,67.9,17
12/08/2018,68,18
12/08/2018,70,19
12/08/2018,70,20
12/08/2018,72.3,21
12/08/2018,70,22
12/08/2018,67,23
13/08/2018,63.64,0
13/08/2018,55,1
13/08/2018,51,2
13/08/2018,51,3
13/08/2018,50.91,4
13/08/2018,50.97,5
13/08/2018,50.95,6
13/08/2018,56.13,7
13/08/2018,56.78,8
13/08/2018,63.12,9
13/08/2018,73.35,10
13/08/2018,69.97,11
13/08/2018,66,12
13/08/2018,64,13
13/08/2018,56,14
13/08/2018,51.85,15
13/08/2018,53.67,16
13/08/2018,58,17
13/08/2018,73.58,18
13/08/2018,74.73,19
13/08/2018,74.72,20
13/08/2018,72.91,21
13/08/2018,68,22
13/08/2018,49.99,23
14/08/2018,60,0
14/08/2018,51.93,1
14/08/2018,51.02,2
14/08/2018,50.3,3
14/08/2018,50,4
14/08/2018,50.09,5
14/08/2018,51.09,6
14/08/2018,56.79,7
14/08/2018,64,8
14/08/2018,80,9
14/08/2018,78,10
14/08/2018,70,11
14/08/2018,66.39,12
14/08/2018,66,13
14/08/2018,60,14
14/08/2018,53,15
14/08/2018,56,16
14/08/2018,58,17
14/08/2018,66,18
14/08/2018,68,19
14/08/2018,70,20
14/08/2018,67,21
14/08/2018,66,22
14/08/2018,55.13,23
15/08/2018,60.06,0
15/08/2018,55.93,1
15/08/2018,52.1,2
15/08/2018,51.29,3
15/08/2018,47.09,4
15/08/2018,49.9,5
15/08/2018,50.9,6
15/08/2018,53.93,7
15/08/2018,58.3,8
15/08/2018,78.64,9
15/08/2018,79.95,10
15/08/2018,69.2,11
15/08/2018,62,12
15/08/2018,57.5,13
15/08/2018,52.53,14
15/08/2018,51.06,15
15/08/2018,52.08,16
15/08/2018,59,17
15/08/2018,62.3,18
15/08/2018,66,19
15/08/2018,59.77,20
15/08/2018,59.61,21
15/08/2018,58.53,22
15/08/2018,50.9,23
16/08/2018,58,0
16/08/2018,51.96,1
16/08/2018,50.97,2
16/08/2018,49.94,3
16/08/2018,48.91,4
16/08/2018,48.99,5
16/08/2018,53,6
16/08/2018,57.02,7
16/08/2018,58,8
16/08/2018,74.42,9
16/08/2018,72.2,10
16/08/2018,60,11
16/08/2018,54.99,12
16/08/2018,52.4,13
16/08/2018,50,14
16/08/2018,46.99,15
16/08/2018,48.44,16
16/08/2018,57.32,17
16/08/2018,63.3,18
16/08/2018,70,19
16/08/2018,74.9,20
16/08/2018,78.99,21
16/08/2018,75,22
16/08/2018,55.11,23
17/08/2018,59.93,0
17/08/2018,51.97,1
17/08/2018,50,2
17/08/2018,48,3
17/08/2018,47.08,4
17/08/2018,49.98,5
17/08/2018,52.26,6
17/08/2018,58.05,7
17/08/2018,60.8,8
17/08/2018,80,9
17/08/2018,78,10
17/08/2018,70,11
17/08/2018,57.17,12
17/08/2018,54.68,13
17/08/2018,55,14
17/08/2018,50.11,15
17/08/2018,52.78,16
17/08/2018,58.12,17
17/08/2018,65,18
17/08/2018,66.33,19
17/08/2018,66.8,20
17/08/2018,60.2,21
17/08/2018,59,22
17/08/2018,50,23
18/08/2018,57.58,0
18/08/2018,51.19,1
18/08/2018,45.23,2
18/08/2018,43.62,3
18/08/2018,41.5,4
18/08/2018,41.18,5
18/08/2018,43.93,6
18/08/2018,45.41,7
18/08/2018,49.91,8
18/08/2018,53.07,9
18/08/2018,65,10
18/08/2018,68,11
18/08/2018,58,12
18/08/2018,63.1,13
18/08/2018,50.9,14
18/08/2018,47.99,15
18/08/2018,47.49,16
18/08/2018,65,17
18/08/2018,58,18
18/08/2018,75.05,19
18/08/2018,82.3,20
18/08/2018,82,21
18/08/2018,81.9,22
18/08/2018,64,23
19/08/2018,67.2,0
19/08/2018,60.69,1
19/08/2018,53.9,2
19/08/2018,50,3
19/08/2018,50,4
19/08/2018,47.95,5
19/08/2018,46.46,6
19/08/2018,41.94,7
19/08/2018,45,8
19/08/2018,45,9
19/08/2018,54.92,10
19/08/2018,63,11
19/08/2018,66.3,12
19/08/2018,65.18,13
19/08/2018,60,14
19/08/2018,52.8,15
19/08/2018,63.6,16
19/08/2018,70.2,17
19/08/2018,59.95,18
19/08/2018,74,19
19/08/2018,80,20
19/08/2018,82.5,21
19/08/2018,82,22
19/08/2018,61.58,23
20/08/2018,72.8,0
20/08/2018,51.05,1
20/08/2018,50.84,2
20/08/2018,50.57,3
20/08/2018,51.93,4
20/08/2018,51.97,5
20/08/2018,57.2,6
20/08/2018,64.5,7
20/08/2018,59.33,8
20/08/2018,75.29,9
20/08/2018,86,10
20/08/2018,80.04,11
20/08/2018,87.8,12
20/08/2018,84.98,13
20/08/2018,78.4,14
20/08/2018,74,15
20/08/2018,70,16
20/08/2018,80.04,17
20/08/2018,93,18
20/08/2018,90,19
20/08/2018,81,20
20/08/2018,75.03,21
20/08/2018,70,22
20/08/2018,60.28,23
21/08/2018,58.67,0
21/08/2018,53.91,1
21/08/2018,50.99,2
21/08/2018,50.4,3
21/08/2018,50.3,4
21/08/2018,50.5,5
21/08/2018,59.6,6
21/08/2018,63.7,7
21/08/2018,67.85,8
21/08/2018,77.4,9
21/08/2018,84,10
21/08/2018,79,11
21/08/2018,78.54,12
21/08/2018,66.28,13
21/08/2018,64.65,14
21/08/2018,63.32,15
21/08/2018,63.26,16
